10560
0
43, 23
44, 24
44, 25
46, 25
46, 26
47, 26
48, 27
50, 27
50, 28
52, 30
54, 30
55, 31
56, 31
58, 31
58, 32
60, 33
61, 35
62, 35
63, 34
66, 36
66, 38
67, 37
68, 39
71, 38
70, 40
71, 40
73, 39
73, 40
76, 43
77, 42
79, 43
78, 45
80, 46
82, 45
5, 3
8, 5
10, 6
12, 7
13, 8
15, 9
16, 10
17, 10
18, 11
19, 11
20, 12
21, 13
22, 13
24, 14
24, 15
25, 15
26, 16
27, 16
28, 17
29, 17
29, 18
31, 18
31, 19
32, 19
34, 21
35, 22
37, 22
38, 22
38, 23
39, 23
40, 24
40, 25
41, 24
42, 25
43, 26
43, 27
44, 26
44, 27
45, 27
46, 28
47, 29
48, 28
48, 30
49, 30
50, 29
50, 31
51, 31
53, 32
55, 33
58, 35
59, 37
60, 36
61, 36
65, 38
67, 40
68, 42
69, 41
71, 41
71, 43
74, 45
77, 48
78, 48
78, 49
81, 47
3, 2
6, 4
9, 6
11, 7
12, 8
14, 9
17, 11
18, 12
19, 12
21, 14
22, 14
23, 15
24, 16
25, 16
27, 17
27, 18
28, 18
29, 19
30, 19
31, 20
33, 21
33, 22
34, 22
36, 23
36, 24
37, 24
37, 25
38, 24
39, 25
41, 26
41, 27
42, 28
43, 28
43, 29
45, 30
46, 31
47, 30
47, 31
48, 31
49, 31
49, 33
50, 32
51, 33
53, 34
54, 34
55, 35
57, 37
57, 38
60, 38
60, 40
61, 40
62, 39
62, 40
62, 41
64, 42
65, 42
67, 43
67, 44
69, 44
69, 45
71, 48
73, 47
74, 50
77, 49
7, 5
10, 7
11, 8
13, 9
14, 10
15, 11
16, 11
18, 13
19, 13
20, 14
21, 15
22, 15
23, 16
24, 17
25, 17
25, 18
26, 18
27, 19
29, 20
29, 21
30, 21
30, 22
31, 22
32, 22
32, 23
33, 23
33, 24
34, 23
35, 25
36, 26
37, 27
38, 27
39, 27
40, 29
42, 29
43, 31
46, 32
46, 33
49, 34
49, 35
51, 35
52, 38
53, 37
54, 37
54, 38
55, 40
56, 39
58, 40
58, 41
60, 41
60, 43
61, 43
61, 44
62, 44
63, 43
64, 44
65, 45
65, 46
66, 45
69, 47
69, 50
70, 50
71, 50
73, 53
4, 3
8, 6
9, 7
12, 9
13, 10
14, 11
16, 12
17, 13
18, 14
19, 14
